-1.012007190902425080e+00,-9.997346950968862833e-01,-1.015861610165908591e+00,-1.016414683790338946e+00,-9.888321938651021270e-01,-1.004826279534196232e+00,-9.946217457103823101e-01
-6.763275895550470151e-01,-6.657957343224243374e-01,-6.420446616182278188e-01,-6.303630875911884202e-01,-6.403933251007714045e-01,-6.068182820121816867e-01,-5.911130485334583629e-01
-6.475824750537246821e-01,-6.176442912720795375e-01,-5.992238493817556577e-01,-5.707089642207033853e-01,-5.580730857074687190e-01,-5.126977538439724258e-01,-4.945572334979109752e-01
-8.952411531026613911e-01,-8.480647574482657047e-01,-7.778617825441156430e-01,-7.360225264091529995e-01,-6.707766736388263151e-01,-6.091139174367620202e-01,-5.787403400306910806e-01
-8.871743768916692252e-01,-8.385202329084149309e-01,-7.324176526601241521e-01,-6.912156881183310064e-01,-6.160428080138479201e-01,-5.529022929256597330e-01,-4.959222437931661287e-01
