-1.554015986466036114e+00,-1.623989785717289802e+00,-1.592154392518475792e+00,-1.612040898830785718e+00,-1.566735585659770891e+00,-1.559620138847081172e+00
-1.223141904373197697e+00,-1.179269009859257977e+00,-1.122129931135114056e+00,-1.023045315831225599e+00,-1.043401285568561043e+00,-1.005818372896004842e+00
-9.609094109998804756e-01,-8.760795188028354108e-01,-7.676626333973343153e-01,-6.247564088095044488e-01,-5.142987825585332295e-01,-4.448784950201802313e-01
-1.366856713859350814e+00,-1.297576792916228294e+00,-1.319668470365422008e+00,-1.254421354611010564e+00,-1.245940897503065248e+00,-1.140135032644930435e+00
-1.381617055764669644e+00,-1.283059705138261064e+00,-1.143582948226807394e+00,-1.081240973840282171e+00,-1.011179669224653299e+00,-9.461986245016708041e-01
